frame,person,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,mask_stat,mask_conf,x_world,y_world
1344.0,249.0,199.0,523.0,41.0,281.0,1.0,0.41343846940994466,3.8510436640177033,-1.746784906753559
1344.0,251.0,43.0,64.0,187.0,251.0,1.0,0.4434860024452226,0.6892729572677145,-6.801619295946796
1344.0,257.0,0.0,49.0,191.0,286.0,1.0,0.5898136973381056,0.07535174635797809,-4.881040840852371
1345.0,249.0,199.0,523.0,42.0,281.0,1.0,0.4131884694099447,3.854728798207508,-1.747994675631773
1345.0,251.0,43.0,64.0,187.0,249.0,1.0,0.44323600244522265,0.7047139775162259,-6.932194621851211
1345.0,257.0,0.0,48.0,191.0,286.0,1.0,0.5895636973381057,0.07237575185001861,-4.874498836877456
1346.0,249.0,199.0,524.0,42.0,281.0,1.0,0.4129384694099447,3.853357967441903,-1.7494182339455415
1346.0,251.0,43.0,64.0,187.0,246.0,1.0,0.4429860024452227,0.729854780945953,-7.184618893046436
1346.0,257.0,0.0,49.0,191.0,286.0,1.0,0.5893136973381057,0.07492271001021286,-4.861639467101384
1347.0,249.0,196.0,525.0,41.0,281.0,1.0,0.41268846940994475,3.848781988032415,-1.759060839527964
1347.0,251.0,43.0,64.0,186.0,243.0,1.0,0.4427360024452227,0.7611916592295139,-7.456155276150051
1347.0,257.0,0.0,51.0,190.0,287.0,1.0,0.5890636973381057,0.08543193514043504,-4.8318644817804435
1348.0,249.0,195.0,525.0,41.0,281.0,1.0,0.4124384694099448,3.842842351340367,-1.7652005262834225
1348.0,251.0,43.0,64.0,186.0,242.0,1.0,0.44248600244522274,0.7701662135634088,-7.535005232745822
1348.0,257.0,0.0,51.0,190.0,287.0,1.0,0.5888136973381057,0.08467651760656653,-4.821938465655464
1349.0,249.0,194.0,525.0,40.0,281.0,1.0,0.4121884694099448,3.84417318753598,-1.767491449942931
1349.0,251.0,43.0,64.0,186.0,242.0,1.0,0.44223600244522276,0.7755086917996054,-7.551889146969204
1349.0,257.0,0.0,52.0,190.0,287.0,1.0,0.5885636973381058,0.08841053193851559,-4.807138118018509
1350.0,249.0,194.0,525.0,40.0,281.0,1.0,0.41193846940994483,3.84356039683051,-1.7675460804974796
1350.0,251.0,43.0,64.0,186.0,242.0,1.0,0.4419860024452228,0.7777120767852105,-7.556759572011411
1350.0,257.0,0.0,52.0,190.0,287.0,1.0,0.5883136973381058,0.08801452779005811,-4.802296300855515
1351.0,249.0,194.0,526.0,39.0,281.0,1.0,0.41168846940994486,3.845346764971458,-1.767506324407122
1351.0,251.0,43.0,64.0,186.0,241.0,1.0,0.4417360024452228,0.7853528448544922,-7.596495469996721
1351.0,257.0,0.0,52.0,190.0,287.0,1.0,0.5880636973381058,0.08773620432113143,-4.794462813011814
1352.0,249.0,194.0,526.0,38.0,281.0,1.0,0.4114384694099449,3.8444826406234336,-1.7687802850345933
1352.0,251.0,45.0,65.0,187.0,242.0,1.0,0.44148600244522285,0.793178281606262,-7.5020168507393485
1352.0,257.0,0.0,53.0,190.0,287.0,1.0,0.5878136973381058,0.0966508473146204,-4.789302380098718
1353.0,249.0,193.0,525.0,38.0,281.0,1.0,0.4111884694099449,3.8382093616418853,-1.7694628076847148
1353.0,251.0,45.0,65.0,187.0,243.0,1.0,0.4412360024452229,0.7898985439158469,-7.465254569528088
1353.0,257.0,0.0,53.0,191.0,287.0,1.0,0.5875636973381059,0.09669168976697255,-4.788043885958116
1354.0,249.0,193.0,526.0,38.0,281.0,1.0,0.41093846940994494,3.8382957189354983,-1.7689635687916887
1354.0,251.0,45.0,66.0,187.0,243.0,1.0,0.4409860024452229,0.7977448189236196,-7.439664355615768
1354.0,257.0,0.0,53.0,191.0,287.0,1.0,0.5873136973381059,0.09891314750863928,-4.7959531582429635
1355.0,249.0,193.0,526.0,38.0,281.0,1.0,0.41068846940994497,3.8379455184996076,-1.7702944470236255
1355.0,251.0,46.0,66.0,187.0,243.0,1.0,0.44073600244522293,0.7994343526765183,-7.416990000326067
1355.0,257.0,0.0,53.0,191.0,287.0,1.0,0.5870636973381059,0.09973193613877897,-4.7919000196462855
1356.0,249.0,193.0,526.0,37.0,281.0,1.0,0.42862194776535034,3.8419264472577526,-1.7736025050772646
1356.0,251.0,48.0,67.0,186.0,243.0,1.0,0.44048600244522296,0.8239284576955412,-7.419250710587173
1356.0,257.0,2.0,56.0,191.0,287.0,1.0,0.586813697338106,0.12810815689533514,-4.7860579007313655
1357.0,249.0,193.0,526.0,37.0,281.0,1.0,0.4287337064743042,3.8381948401165973,-1.7746705103596714
1357.0,251.0,48.0,67.0,186.0,243.0,1.0,0.440236002445223,0.8280937555787032,-7.434813779396926
1357.0,257.0,3.0,56.0,191.0,287.0,1.0,0.586563697338106,0.13546945100916113,-4.788601834388837
1358.0,249.0,193.0,526.0,38.0,281.0,1.0,0.4284837064743042,3.8407040733009414,-1.772027644977818
1358.0,251.0,48.0,67.0,186.0,243.0,1.0,0.439986002445223,0.8276307166233395,-7.359660248322652
1358.0,257.0,4.0,57.0,191.0,286.0,1.0,0.586313697338106,0.1515112305724573,-4.800384711858282
1359.0,249.0,192.0,527.0,38.0,281.0,1.0,0.42823370647430425,3.843791282389069,-1.7701215084274797
1359.0,251.0,49.0,68.0,186.0,244.0,1.0,0.43973600244522304,0.8318783805254136,-7.318534153796044
1359.0,257.0,4.0,58.0,191.0,286.0,1.0,0.586063697338106,0.15733049758028045,-4.7816225602383655
1360.0,249.0,192.0,527.0,38.0,281.0,1.0,0.4279837064743043,3.839124558314297,-1.7682580477264238
1360.0,251.0,50.0,68.0,186.0,244.0,1.0,0.43948600244522307,0.8383805351253824,-7.313530993959897
1360.0,257.0,4.0,58.0,190.0,286.0,1.0,0.5858136973381061,0.1605157576820014,-4.777282073775301
1361.0,249.0,192.0,527.0,37.0,281.0,1.0,0.4277337064743043,3.837543296675764,-1.7732192303820336
1361.0,251.0,50.0,69.0,186.0,243.0,1.0,0.4392360024452231,0.8488174474148432,-7.345068571490926
1361.0,257.0,5.0,58.0,190.0,286.0,1.0,0.5855636973381061,0.16515146958594557,-4.785636038240188
1362.0,249.0,192.0,528.0,35.0,281.0,1.0,0.42748370647430434,3.845034603294634,-1.771823711122602
1362.0,251.0,50.0,70.0,185.0,242.0,1.0,0.4389860024452231,0.8792749238721874,-7.488352862984882
1362.0,257.0,6.0,59.0,190.0,286.0,1.0,0.5853136973381061,0.17660656656573745,-4.797156313084955
1363.0,249.0,190.0,529.0,33.0,281.0,1.0,0.42723370647430436,3.8435345599361237,-1.7727808857705027
1363.0,251.0,51.0,70.0,185.0,241.0,1.0,0.43873600244522315,0.8941992758783781,-7.5198210463266095
1363.0,257.0,7.0,59.0,190.0,285.0,1.0,0.5850636973381061,0.1857231769118402,-4.807793670224454
1364.0,249.0,190.0,529.0,32.0,281.0,1.0,0.4269837064743044,3.8421691098341433,-1.7714892965812656
1364.0,251.0,52.0,71.0,185.0,241.0,1.0,0.4384860024452232,0.903924478517425,-7.5085884317899465
1364.0,257.0,8.0,58.0,191.0,285.0,1.0,0.5848136973381062,0.18748202220454444,-4.813424690624259
1365.0,249.0,189.0,530.0,31.0,281.0,1.0,0.4267337064743044,3.840106266542143,-1.7736127134159527
1365.0,251.0,52.0,71.0,185.0,241.0,1.0,0.4382360024452232,0.9129623490631973,-7.534084161502326
1365.0,257.0,9.0,58.0,191.0,286.0,1.0,0.5845636973381062,0.18758925562024154,-4.78984622329273
1366.0,249.0,189.0,530.0,31.0,281.0,1.0,0.42648370647430445,3.8426785805101735,-1.7715495312525213
1366.0,251.0,53.0,71.0,185.0,240.0,1.0,0.43798600244522323,0.9255386783397327,-7.553620305404324
1366.0,257.0,9.0,52.0,191.0,286.0,1.0,0.5843136973381062,0.1572725813712697,-4.805102708745828
1367.0,249.0,189.0,531.0,31.0,281.0,1.0,0.4262337064743045,3.847210893183552,-1.7666320886981188
1367.0,251.0,53.0,72.0,185.0,240.0,1.0,0.43773600244522326,0.9393594137784026,-7.613135832903471
1367.0,257.0,11.0,56.0,191.0,286.0,1.0,0.5840636973381063,0.18887701992980643,-4.772895347165796
1368.0,249.0,189.0,532.0,30.0,281.0,1.0,0.4259837064743045,3.8511513890676476,-1.76229858243823
1368.0,251.0,54.0,72.0,185.0,239.0,1.0,0.4374860024452233,0.957072612388348,-7.672644728496236
1368.0,257.0,12.0,59.0,191.0,286.0,1.0,0.5838136973381063,0.214588860600299,-4.764521984828522
1369.0,249.0,189.0,533.0,30.0,281.0,1.0,0.42573370647430453,3.8538523640801294,-1.7597846440359688
1369.0,251.0,54.0,73.0,185.0,238.0,1.0,0.4372360024452233,0.9711112428507503,-7.711319893936705
1369.0,257.0,12.0,60.0,191.0,286.0,1.0,0.5835636973381063,0.22456453126207068,-4.7434852469555535
1370.0,249.0,189.0,533.0,30.0,281.0,1.0,0.42548370647430456,3.857010915998939,-1.7580825909112103
1370.0,251.0,55.0,73.0,186.0,238.0,1.0,0.43698600244522334,0.9787935481362342,-7.734763728920063
1370.0,257.0,13.0,61.0,191.0,286.0,1.0,0.5833136973381063,0.22907783190391393,-4.731290788741665
1371.0,249.0,189.0,534.0,30.0,281.0,1.0,0.4252337064743046,3.8611979389501876,-1.754143217192859
1371.0,251.0,55.0,73.0,185.0,238.0,1.0,0.43673600244522337,0.9898006698654453,-7.736189194965961
1371.0,257.0,13.0,63.0,191.0,286.0,1.0,0.5830636973381064,0.24253281031194399,-4.713223974720135
1372.0,249.0,190.0,535.0,31.0,281.0,1.0,0.4249837064743046,3.868912810282796,-1.7427750964487276
1372.0,251.0,55.0,74.0,186.0,240.0,1.0,0.4364860024452234,0.959807158850849,-7.526815757295413
1372.0,257.0,15.0,63.0,191.0,286.0,1.0,0.5828136973381064,0.25670130138321023,-4.726384711520773
1373.0,249.0,190.0,535.0,31.0,281.0,1.0,0.42473370647430464,3.8694889264788404,-1.743221395163448
1373.0,251.0,54.0,74.0,186.0,242.0,1.0,0.4362360024452234,0.9400177253254532,-7.399833311207649
1373.0,257.0,16.0,58.0,191.0,286.0,1.0,0.5825636973381064,0.23613892166153375,-4.729991116310864
1374.0,249.0,190.0,535.0,32.0,281.0,1.0,0.42448370647430467,3.870028586548084,-1.745496728546347
1374.0,251.0,54.0,74.0,186.0,242.0,1.0,0.43598600244522345,0.9393330977202392,-7.3574242131045215
1374.0,257.0,17.0,59.0,192.0,286.0,1.0,0.5823136973381065,0.24196251418064013,-4.728212927280882
1375.0,249.0,190.0,535.0,32.0,281.0,1.0,0.4242337064743047,3.8694519284297826,-1.7471024983383052
1375.0,251.0,54.0,74.0,186.0,242.0,1.0,0.4357360024452235,0.9388840119513002,-7.353745246916672
1375.0,257.0,17.0,59.0,192.0,286.0,1.0,0.5820636973381065,0.24403181097711452,-4.729457750759118
1376.0,249.0,190.0,536.0,32.0,281.0,1.0,0.4239837064743047,3.8732230949823596,-1.7418948961921634
1376.0,251.0,54.0,74.0,186.0,242.0,1.0,0.4354860024452235,0.9405939403198973,-7.37781542598834
1376.0,257.0,18.0,59.0,191.0,286.0,1.0,0.5818136973381065,0.25118249255701275,-4.7301922006855905
1377.0,249.0,191.0,538.0,31.0,281.0,1.0,0.42373370647430475,3.8888691627448213,-1.7269410247700068
1377.0,257.0,20.0,60.0,192.0,286.0,1.0,0.5815636973381065,0.26877708748360807,-4.709918023622292
1378.0,249.0,191.0,538.0,31.0,281.0,1.0,0.4234837064743048,3.890731542820102,-1.7247751506148608
1378.0,257.0,20.0,60.0,192.0,286.0,1.0,0.5813136973381066,0.27268654615223553,-4.709641272928974
1379.0,249.0,191.0,539.0,31.0,281.0,1.0,0.4232337064743048,3.895131785120922,-1.7210876039792733
1379.0,257.0,21.0,61.0,192.0,286.0,1.0,0.5810636973381066,0.2814427118143608,-4.698955542204102
1380.0,249.0,191.0,539.0,31.0,281.0,1.0,0.42298370647430483,3.8965812026784303,-1.7231404463299622
1380.0,257.0,21.0,63.0,191.0,286.0,1.0,0.5808136973381066,0.2975181651801982,-4.658881089405662
1381.0,249.0,192.0,539.0,31.0,281.0,1.0,0.42273370647430486,3.8991087498977146,-1.7219442522990904
1381.0,257.0,22.0,70.0,191.0,287.0,1.0,0.5805636973381066,0.3392299216065783,-4.611021849668528
1382.0,249.0,197.0,539.0,31.0,282.0,1.0,0.4224837064743049,3.913437365466418,-1.6726402909653995
1382.0,257.0,24.0,66.0,192.0,287.0,1.0,0.5803136973381067,0.3275785360431926,-4.587371772446843
1383.0,249.0,199.0,539.0,31.0,282.0,1.0,0.4222337064743049,3.918578613508369,-1.6667010702610252
1383.0,257.0,24.0,65.0,192.0,287.0,1.0,0.5800636973381067,0.3171535114569107,-4.587726582841905
1384.0,249.0,201.0,538.0,31.0,282.0,1.0,0.42198370647430494,3.9265869504054174,-1.6587365549380817
1384.0,257.0,25.0,65.0,193.0,287.0,1.0,0.5798136973381067,0.3218551058436022,-4.570847501778907
1385.0,249.0,201.0,539.0,31.0,282.0,1.0,0.42173370647430497,3.927677201426149,-1.6595118763288492
1385.0,257.0,26.0,67.0,193.0,287.0,1.0,0.5795636973381068,0.3431727520390325,-4.560999653027397
1386.0,249.0,203.0,539.0,31.0,282.0,1.0,0.421483706474305,3.938621671490396,-1.6511726379389913
1386.0,257.0,26.0,66.0,193.0,288.0,1.0,0.5793136973381068,0.33672607551934863,-4.5406846180707765
1387.0,249.0,205.0,541.0,31.0,282.0,1.0,0.421233706474305,3.943058055805029,-1.6151522012509485
1387.0,257.0,27.0,70.0,194.0,288.0,1.0,0.5790636973381068,0.36376140468766577,-4.499332892764486
1388.0,249.0,206.0,542.0,32.0,282.0,1.0,0.42098370647430505,3.9505648418793,-1.6006902678414408
1388.0,257.0,28.0,74.0,194.0,288.0,1.0,0.5788136973381068,0.39197660732058975,-4.472079821410901
1389.0,249.0,207.0,543.0,32.0,283.0,1.0,0.4207337064743051,3.9564487813172162,-1.5908740664055467
1389.0,257.0,28.0,77.0,194.0,288.0,1.0,0.5785636973381069,0.41041703392259776,-4.4370652780752255
1389.0,262.0,0.0,33.0,188.0,271.0,-1.0,0.0,0.03407759996666509,-5.852853244815315
1390.0,249.0,206.0,543.0,33.0,282.0,1.0,0.4204837064743051,3.9711669794148627,-1.6200760897670357
1390.0,257.0,29.0,78.0,195.0,289.0,1.0,0.5783136973381069,0.41937966761170276,-4.426283013225931
1390.0,262.0,0.0,33.0,188.0,271.0,-1.0,0.0,0.03620570040401145,-5.870049648578239
1391.0,249.0,207.0,543.0,33.0,281.0,1.0,0.42023370647430514,3.983870309712272,-1.6257290203695693
1391.0,257.0,29.0,79.0,194.0,289.0,1.0,0.5780636973381069,0.4267843040217707,-4.412697162510683
1391.0,262.0,0.0,32.0,189.0,269.0,-1.0,0.0,0.03621128671046775,-5.980474936684215
1392.0,249.0,208.0,543.0,34.0,281.0,1.0,0.41998370647430516,3.99335505753857,-1.6248501015999577
1392.0,257.0,30.0,81.0,194.0,289.0,1.0,0.577813697338107,0.4395729042307251,-4.376430020858472
1392.0,262.0,0.0,33.0,189.0,271.0,-1.0,0.0,0.03159183517662551,-5.881501247047392
1393.0,249.0,209.0,543.0,34.0,281.0,1.0,0.4197337064743052,3.9992719757467357,-1.6238466361204835
1393.0,257.0,30.0,82.0,194.0,289.0,1.0,0.577563697338107,0.44728602680064794,-4.358054902308816
1393.0,262.0,0.0,33.0,190.0,271.0,-1.0,0.0,0.02923975395463266,-5.839391075482873
1394.0,249.0,209.0,543.0,34.0,281.0,1.0,0.4194837064743052,4.002812697780906,-1.6238003655996043
1394.0,257.0,31.0,82.0,194.0,289.0,1.0,0.577313697338107,0.44657433900136717,-4.352067660050591
1394.0,262.0,0.0,33.0,190.0,271.0,-1.0,0.0,0.032300122338429334,-5.85061000755788
1395.0,249.0,209.0,543.0,34.0,281.0,1.0,0.41923370647430525,4.004184393971833,-1.6265765791583482
1395.0,257.0,31.0,81.0,194.0,289.0,1.0,0.577063697338107,0.44359623777789614,-4.354631350075746
1395.0,262.0,0.0,33.0,190.0,271.0,-1.0,0.0,0.033345222921278346,-5.855908741746739
1396.0,249.0,210.0,543.0,34.0,281.0,1.0,0.4189837064743053,4.003980196694403,-1.6212715428836102
1396.0,257.0,31.0,81.0,195.0,290.0,1.0,0.5768136973381071,0.44317582242866344,-4.3307998788669115
1396.0,262.0,0.0,33.0,191.0,271.0,-1.0,0.0,0.036068188837849166,-5.892371296706612
1397.0,249.0,209.0,543.0,35.0,281.0,1.0,0.4187337064743053,3.9992011629009663,-1.624008304004631
1397.0,257.0,31.0,83.0,194.0,291.0,1.0,0.5765636973381071,0.45001845748627345,-4.2828216367996275
1397.0,262.0,0.0,33.0,191.0,272.0,-1.0,0.0,0.030534915961793824,-5.796072032914632
1398.0,249.0,208.0,540.0,35.0,281.0,1.0,0.41848370647430533,3.9803831930015354,-1.641943210859801
1398.0,257.0,31.0,80.0,194.0,291.0,1.0,0.5763136973381071,0.4319864859832674,-4.271576018252888
1398.0,262.0,0.0,33.0,191.0,273.0,-1.0,0.0,0.027226803571325082,-5.743525024033042
1399.0,249.0,207.0,540.0,35.0,281.0,1.0,0.41823370647430536,3.976582107707099,-1.6487222057600224
1399.0,257.0,31.0,83.0,194.0,291.0,1.0,0.5760636973381071,0.4471712377128637,-4.257602806953882
1399.0,262.0,0.0,33.0,191.0,273.0,-1.0,0.0,0.027659036439820706,-5.756586723044834
1400.0,249.0,207.0,538.0,35.0,281.0,1.0,0.4179837064743054,3.966394044457892,-1.6579984672749335
1400.0,257.0,31.0,76.0,195.0,291.0,1.0,0.5758136973381072,0.40364155091580195,-4.282969331104314
1400.0,262.0,0.0,33.0,191.0,273.0,-1.0,0.0,0.026495260170407237,-5.74128294891614
1401.0,249.0,206.0,537.0,35.0,281.0,1.0,0.4177337064743054,3.9604704903002985,-1.6662312786027575
1401.0,257.0,31.0,74.0,195.0,291.0,1.0,0.5755636973381072,0.3957124165781559,-4.300494279336512
1401.0,262.0,0.0,33.0,191.0,271.0,-1.0,0.0,0.033226960907066436,-5.8546262679198655
1402.0,249.0,206.0,535.0,35.0,281.0,1.0,0.41748370647430544,3.9453627686214734,-1.6615526772439206
1402.0,257.0,31.0,79.0,195.0,292.0,1.0,0.5753136973381072,0.41929606041810774,-4.240916896215396
1402.0,262.0,0.0,33.0,192.0,272.0,-1.0,0.0,0.03149551412784931,-5.78579189821698
1403.0,249.0,205.0,537.0,35.0,281.0,1.0,0.41723370647430547,3.954205679200217,-1.670093593954285
1403.0,257.0,31.0,74.0,195.0,292.0,1.0,0.5750636973381072,0.3898078308650917,-4.274575123903772
1403.0,262.0,0.0,34.0,192.0,273.0,-1.0,0.0,0.03184022355942063,-5.756140090242923
1404.0,249.0,204.0,538.0,35.0,281.0,1.0,0.4169837064743055,3.9521690405518197,-1.6789147156514816
1404.0,257.0,31.0,76.0,195.0,292.0,1.0,0.5748136973381073,0.4053918874891373,-4.265733264407916
1404.0,262.0,0.0,34.0,192.0,273.0,-1.0,0.0,0.032356299156414026,-5.760165782166584
1405.0,249.0,203.0,538.0,35.0,281.0,1.0,0.4167337064743055,3.9527382574098113,-1.6811259809263588
1405.0,257.0,31.0,75.0,195.0,292.0,1.0,0.5745636973381073,0.39861285253579287,-4.264351501121249
1405.0,262.0,0.0,34.0,192.0,273.0,-1.0,0.0,0.032245697197069184,-5.728640285691314
1406.0,249.0,203.0,538.0,35.0,281.0,1.0,0.41648370647430555,3.95091015745117,-1.6831914606120035
1406.0,257.0,31.0,75.0,195.0,292.0,1.0,0.5743136973381073,0.3956065523495247,-4.265620523488259
1406.0,262.0,0.0,34.0,192.0,273.0,-1.0,0.0,0.0322911924757295,-5.7147128714632105
1407.0,249.0,204.0,535.0,35.0,281.0,1.0,0.4162337064743056,3.934694651302026,-1.677236479177813
1407.0,257.0,31.0,75.0,195.0,292.0,1.0,0.5740636973381074,0.3970313470665137,-4.2593706739849955
1407.0,262.0,0.0,34.0,192.0,274.0,-1.0,0.0,0.02717887608957139,-5.689591513439226
1408.0,249.0,204.0,534.0,35.0,281.0,1.0,0.4159837064743056,3.9270714145010444,-1.679196567452241
1408.0,257.0,31.0,80.0,195.0,292.0,1.0,0.5738136973381074,0.42851623455157595,-4.21762813604177
1408.0,262.0,0.0,33.0,192.0,274.0,-1.0,0.0,0.02539119756181824,-5.690259364136665
1409.0,249.0,202.0,534.0,35.0,281.0,1.0,0.41573370647430563,3.9287673333828197,-1.6952953337616337
1409.0,257.0,31.0,83.0,195.0,292.0,1.0,0.5735636973381074,0.44011219069994795,-4.201984830324972
1409.0,262.0,0.0,33.0,192.0,274.0,-1.0,0.0,0.02256333785250876,-5.670087806054974
1410.0,249.0,201.0,535.0,35.0,281.0,1.0,0.41548370647430566,3.9272534232986147,-1.7038299666970678
1410.0,257.0,31.0,79.0,195.0,292.0,1.0,0.5733136973381074,0.419876422759831,-4.220306166968074
1410.0,262.0,0.0,33.0,192.0,274.0,-1.0,0.0,0.022037672659916963,-5.6660166506160765
1411.0,249.0,202.0,532.0,35.0,281.0,1.0,0.4152337064743057,3.9120551070320215,-1.7015980464614548
1411.0,257.0,31.0,83.0,195.0,293.0,1.0,0.5730636973381075,0.4377701490078442,-4.187709424731966
1411.0,262.0,0.0,33.0,192.0,274.0,-1.0,0.0,0.021309292441052452,-5.663951347615384
1412.0,249.0,201.0,533.0,35.0,281.0,1.0,0.4149837064743057,3.919948333068991,-1.7084498644501935
1412.0,257.0,31.0,84.0,195.0,293.0,1.0,0.5728136973381075,0.4440855721149279,-4.171468773719984
1412.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.01790480246378336,-5.637686676881893
1413.0,249.0,201.0,533.0,35.0,281.0,1.0,0.4840429723262787,3.9142720338198194,-1.7064915619969732
1413.0,257.0,31.0,84.0,195.0,293.0,1.0,0.5725636973381075,0.4467494765277985,-4.165516744712441
1413.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.017197694816024876,-5.630063104900689
1414.0,249.0,201.0,532.0,34.0,281.0,1.0,0.4837929723262787,3.9087672266058875,-1.7037158435932929
1414.0,257.0,31.0,84.0,195.0,293.0,1.0,0.5723136973381076,0.44724186815170447,-4.167845239472269
1414.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.019034991971531506,-5.628775973988743
1415.0,249.0,202.0,531.0,34.0,281.0,1.0,0.48354297232627874,3.9025470733618715,-1.701942491742569
1415.0,257.0,31.0,84.0,194.0,293.0,1.0,0.5720636973381076,0.4476187969861575,-4.168828839105442
1415.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.01989124405788513,-5.62196678476175
1416.0,249.0,201.0,529.0,33.0,281.0,1.0,0.48329297232627877,3.893382489635855,-1.7097985438595773
1416.0,257.0,31.0,85.0,194.0,292.0,1.0,0.5718136973381076,0.4494818194164951,-4.185570074690452
1416.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.018677660740931166,-5.619269762056449
1417.0,249.0,197.0,528.0,33.0,281.0,1.0,0.4830429723262788,3.862877809749257,-1.7324458813056105
1417.0,257.0,30.0,85.0,194.0,292.0,1.0,0.5715636973381076,0.4477769670313802,-4.189450877545669
1417.0,262.0,0.0,33.0,192.0,275.0,-1.0,0.0,0.014911672204194834,-5.587937364009933
1418.0,249.0,195.0,527.0,33.0,282.0,1.0,0.4827929723262788,3.846179982827807,-1.739157714587485
1418.0,257.0,30.0,86.0,194.0,292.0,1.0,0.5713136973381077,0.4547421996128626,-4.1918800290311395
1418.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.015549855822929651,-5.603616050198572
1419.0,249.0,195.0,527.0,33.0,282.0,1.0,0.48254297232627885,3.8429295958879384,-1.7406291819641064
1419.0,257.0,30.0,87.0,194.0,292.0,1.0,0.5710636973381077,0.45902223766755124,-4.1919481583736875
1419.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.01651992922998021,-5.612590774866743
1420.0,249.0,195.0,527.0,33.0,282.0,1.0,0.4822929723262789,3.8431196508387533,-1.7398724608935439
1420.0,257.0,31.0,87.0,193.0,292.0,1.0,0.5708136973381077,0.4606258011086401,-4.192065587688938
1420.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.017013684351295185,-5.6160307329709855
1421.0,249.0,195.0,527.0,32.0,282.0,1.0,0.4820429723262789,3.8432230848062936,-1.7372886178920766
1421.0,257.0,31.0,87.0,193.0,292.0,1.0,0.5705636973381077,0.4602976788315766,-4.194763538717743
1421.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.01656419804259094,-5.6145131495983795
1422.0,249.0,195.0,527.0,32.0,282.0,1.0,0.48179297232627893,3.8401152665906118,-1.7352820739507533
1422.0,257.0,31.0,87.0,193.0,292.0,1.0,0.5703136973381078,0.4601954983575519,-4.194097670625241
1422.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.017152118232253242,-5.616192572734905
1423.0,249.0,195.0,527.0,32.0,282.0,1.0,0.48154297232627896,3.840848994834773,-1.7373810062710222
1423.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5700636973381078,0.4595978674529843,-4.194972840022988
1423.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.017186194104407488,-5.620207843884855
1424.0,249.0,195.0,527.0,32.0,282.0,1.0,0.481292972326279,3.8411536116146303,-1.7358685415940436
1424.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5698136973381078,0.4625495177562687,-4.193820558872241
1424.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.016698839659440978,-5.611600007221866
1425.0,249.0,195.0,527.0,32.0,282.0,1.0,0.481042972326279,3.840552435763971,-1.7330665645798091
1425.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5695636973381079,0.461561876372603,-4.199572114684737
1425.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.015459651769922925,-5.5970033357054945
1426.0,249.0,195.0,527.0,33.0,282.0,1.0,0.48079297232627904,3.8399073080144146,-1.7343576713728577
1426.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5693136973381079,0.4615578023737847,-4.201138990492687
1426.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.016623477160844984,-5.5852268830092235
1427.0,249.0,194.0,527.0,33.0,282.0,1.0,0.48054297232627907,3.8408124761012807,-1.738489177972657
1427.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5690636973381079,0.46049651220014537,-4.201954623805458
1427.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.016610048459819,-5.582048398771505
1428.0,249.0,194.0,527.0,33.0,282.0,1.0,0.4802929723262791,3.8410474520536493,-1.7398058969849097
1428.0,257.0,30.0,87.0,193.0,292.0,1.0,0.5688136973381079,0.4599900441657759,-4.202142800220308
1428.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.015808304174710602,-5.581596246606207
1429.0,249.0,194.0,527.0,33.0,282.0,1.0,0.4800429723262791,3.840217580322518,-1.739784863234966
1429.0,257.0,30.0,87.0,193.0,292.0,1.0,0.568563697338108,0.461515160123364,-4.208616189600394
1429.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.01566631499652141,-5.583385211880943
1430.0,249.0,194.0,527.0,32.0,282.0,1.0,0.47979297232627915,3.8408113722086163,-1.7394890697974794
1430.0,257.0,30.0,87.0,194.0,292.0,1.0,0.568313697338108,0.4623028782990623,-4.2104668620801124
1430.0,262.0,0.0,33.0,191.0,275.0,-1.0,0.0,0.0174659480375708,-5.5844500914145545
1431.0,249.0,194.0,527.0,32.0,282.0,1.0,0.4795429723262792,3.8387404272417642,-1.7418321477181633
1431.0,257.0,30.0,87.0,194.0,292.0,1.0,0.568063697338108,0.46021205008324595,-4.212419978343815
